exceedance_probability,return_period_years,insured_loss_threshold
0.4598,2.174858634188778,0.0
0.4599,2.174385736029572,0.0
0.46,2.1739130434782608,0.0
0.4601,2.1734405564007826,0.0
0.4602,2.17296827466319,0.0
0.4603,2.1724961981316535,0.0
0.4604,2.172024326672459,0.0
0.4605,2.1715526601520088,0.0
0.4606,2.1710811984368217,0.0
0.4607,2.170609941393532,0.0
0.4608,2.170138888888889,0.0
0.4609,2.1696680407897593,0.0
0.461,2.1691973969631237,0.0
0.4611,2.168726957276079,0.0
0.4612,2.168256721595837,0.0
0.4613,2.167786689789725,0.0
0.4614,2.167316861725184,0.0
0.4615,2.1668472372697725,0.0
0.4616,2.166377816291161,0.0
0.4617,2.1659085986571367,0.0
0.4618,2.1654395842356,0.0
0.4619,2.164970772894566,0.0
0.462,2.1645021645021645,0.0
0.4621,2.164033758926639,0.0
0.4622,2.163565556036348,0.0
0.4623,2.1630975556997623,0.0
0.4624,2.162629757785467,0.0
0.4625,2.162162162162162,0.0
0.4626,2.1616947686986596,0.0
0.4627,2.161227577263886,0.0
0.4628,2.16076058772688,0.0
0.4629,2.1602937999567944,0.0
0.463,2.159827213822894,0.0
0.4631,2.1593608291945583,0.0
0.4632,2.158894645941278,0.0
0.4633,2.158428663932657,0.0
0.4634,2.1579628830384117,0.0
0.4635,2.157497303128371,0.0
0.4636,2.1570319240724762,0.0
0.4637,2.156566745740781,0.0
0.4638,2.1561017680034498,0.0
0.4639,2.155636990730761,0.0
0.464,2.155172413793103,0.0
0.4641,2.154708037060978,0.0
0.4642,2.154243860404998,0.0
0.4643,2.1537798836958864,0.0
0.4644,2.153316106804479,0.0
0.4645,2.1528525296017222,0.0
0.4646,2.152389151958674,0.0
0.4647,2.1519259737465033,0.0
0.4648,2.1514629948364887,0.0
0.4649,2.1510002151000216,0.0
0.465,2.150537634408602,0.0
0.4651,2.150075252633842,0.0
0.4652,2.1496130696474633,0.0
0.4653,2.1491510853212983,0.0
0.4654,2.1486892995272884,0.0
0.4655,2.1482277121374866,0.0
0.4656,2.147766323024055,0.0
0.4657,2.1473051320592655,0.0
0.4658,2.1468441391155,0.0
0.4659,2.14638334406525,0.0
0.466,2.1459227467811157,0.0
0.4661,2.145462347135808,0.0
0.4662,2.145002145002145,0.0
0.4663,2.1445421402530562,0.0
0.4664,2.1440823327615783,0.0
0.4665,2.1436227224008575,0.0
0.4666,2.1431633090441493,0.0
0.4667,2.142704092564817,0.0
0.4668,2.1422450728363325,0.0
0.4669,2.141786249732277,0.0
0.467,2.141327623126338,0.0
0.4671,2.140869192892314,0.0
0.4672,2.1404109589041096,0.0
0.4673,2.139952921035737,0.0
0.4674,2.139495079161318,0.0
0.4675,2.13903743315508,0.0
0.4676,2.13857998289136,0.0
0.4677,2.138122728244601,0.0
0.4678,2.1376656690893543,0.0
0.4679,2.137208805300278,0.0
0.468,2.1367521367521367,0.0
0.4681,2.1362956633198036,0.0
0.4682,2.135839384878257,0.0
0.4683,2.135383301302584,0.0
0.4684,2.134927412467976,0.0
0.4685,2.134471718249733,0.0
0.4686,2.1340162185232607,0.0
0.4687,2.1335609131640707,0.0
0.4688,2.1331058020477816,0.0
0.4689,2.1326508850501176,0.0
0.469,2.1321961620469083,0.0
0.4691,2.131741632914091,0.0
0.4692,2.131287297527707,0.0
0.4693,2.1308331557639035,0.0
0.4694,2.130379207498935,0.0
0.4695,2.1299254526091587,0.0
0.4696,2.1294718909710393,0.0
0.4697,2.1290185224611453,0.0
0.4698,2.1285653469561514,0.0
0.4699,2.128112364332837,0.0
0.47,2.127659574468085,0.0
0.4701,2.127206977238885,0.0
0.4702,2.126754572522331,0.0
0.4703,2.12630236019562,0.0
0.4704,2.1258503401360547,0.0
0.4705,2.1253985122210417,0.0
0.4706,2.124946876328092,0.0
0.4707,2.1244954323348204,0.0
0.4708,2.1240441801189465,0.0
0.4709,2.1235931195582927,0.0
0.471,2.1231422505307855,0.0
0.4711,2.1226915729144555,0.0
0.4712,2.122241086587436,0.0
0.4713,2.1217907914279652,0.0
0.4714,2.1213406873143827,0.0
0.4715,2.1208907741251326,0.0
0.4716,2.1204410517387617,0.0
0.4717,2.1199915200339197,0.0
0.4718,2.11954217888936,0.0
0.4719,2.1190930281839373,0.0
0.472,2.1186440677966103,0.0
0.4721,2.118195297606439,0.0
0.4722,2.117746717492588,0.0
0.4723,2.1172983273343213,0.0
0.4724,2.116850127011008,0.0
0.4725,2.1164021164021167,0.0
0.4726,2.1159542953872195,0.0
0.4727,2.115506663845991,0.0
0.4728,2.1150592216582065,0.0
0.4729,2.114611968703743,0.0
0.473,2.1141649048625792,0.0
0.4731,2.113718030014796,0.0
0.4732,2.113271344040575,0.0
0.4733,2.1128248468201987,0.0
0.4734,2.1123785382340516,0.0
0.4735,2.111932418162619,0.0
0.4736,2.1114864864864864,0.0
0.4737,2.1110407430863414,0.0
0.4738,2.110595187842972,0.0
0.4739,2.110149820637265,0.0
0.474,2.109704641350211,0.0
0.4741,2.109259649862898,0.0
0.4742,2.108814846056516,0.0
0.4743,2.1083702298123552,0.0
0.4744,2.1079258010118043,0.0
0.4745,2.107481559536354,0.0
0.4746,2.1070375052675936,0.0
0.4747,2.106593638087213,0.0
0.4748,2.1061499578770007,0.0
0.4749,2.105706464518846,0.0
0.475,2.1052631578947367,0.0
0.4751,2.1048200378867605,0.0
0.4752,2.1043771043771042,0.0
0.4753,2.103934357248054,0.0
0.4754,2.103491796381994,0.0
0.4755,2.1030494216614093,0.0
0.4756,2.1026072329688814,0.0
0.4757,2.102165230187093,0.0
0.4758,2.101723413198823,0.0
0.4759,2.101281781886951,0.0
0.476,2.100840336134454,0.0
0.4761,2.1003990758244067,0.0
0.4762,2.099958000839983,0.0
0.4763,2.099517111064455,0.0
0.4764,2.0990764063811924,0.0
0.4765,2.0986358866736623,0.0
0.4766,2.09819555182543,0.0
0.4767,2.097755401720159,0.0
0.4768,2.097315436241611,0.0
0.4769,2.0968756552736423,0.0
0.477,2.0964360587002098,0.0
0.4771,2.0959966464053656,0.0
0.4772,2.095557418273261,0.0
0.4773,2.0951183741881416,0.0
0.4774,2.0946795140343526,0.0
0.4775,2.094240837696335,0.0
0.4776,2.0938023450586263,0.0
0.4777,2.093364036005861,0.0
0.4778,2.092925910422771,0.0
0.4779,2.092487968194183,0.0
0.478,2.092050209205021,0.0
0.4781,2.091612633340305,0.0
0.4782,2.0911752404851525,0.0
0.4783,2.090738030524775,0.0
0.4784,2.0903010033444818,0.0
0.4785,2.089864158829676,0.0
0.4786,2.089427496865859,0.0
0.4787,2.0889910173386252,0.0
0.4788,2.0885547201336676,0.0
0.4789,2.088118605136772,0.0
0.479,2.0876826722338206,0.0
0.4791,2.087246921310791,0.0
0.4792,2.0868113522537564,0.0
0.4793,2.0863759649488838,0.0
0.4794,2.0859407592824364,0.0
0.4795,2.0855057351407718,0.0
0.4796,2.085070892410342,0.0
0.4797,2.0846362309776945,0.0
0.4798,2.084201750729471,0.0
0.4799,2.083767451552407,0.0
0.48,2.0833333333333335,0.0
0.4801,2.082899395959175,0.0
0.4802,2.0824656393169514,0.0
0.4803,2.0820320632937745,0.0
0.4804,2.0815986677768525,0.0
0.4805,2.081165452653486,0.0
0.4806,2.0807324178110695,0.0
0.4807,2.0802995631370917,0.0
0.4808,2.0798668885191347,0.0
0.4809,2.079434393844874,0.0
0.481,2.079002079002079,0.0
0.4811,2.0785699438786116,0.0
0.4812,2.0781379883624274,0.0
0.4813,2.077706212341575,0.0
0.4814,2.077274615704196,0.0
0.4815,2.0768431983385254,0.0
0.4816,2.0764119601328903,0.0
0.4817,2.075980900975711,0.0
0.4818,2.0755500207555,0.0
0.4819,2.0751193193608635,0.0
0.482,2.074688796680498,0.0
0.4821,2.0742584526031944,0.0
0.4822,2.073828287017835,0.0
0.4823,2.073398299813394,0.0
0.4824,2.0729684908789388,0.0
0.4825,2.072538860103627,0.0
0.4826,2.0721094073767095,0.0
0.4827,2.0716801325875283,0.0
0.4828,2.071251035625518,0.0
0.4829,2.070822116380203,0.0
0.483,2.070393374741201,0.0
0.4831,2.06996481059822,0.0
0.4832,2.0695364238410594,0.0
0.4833,2.069108214359611,0.0
0.4834,2.068680182043856,0.0
0.4835,2.0682523267838677,0.0
0.4836,2.0678246484698097,0.0
0.4837,2.067397146991937,0.0
0.4838,2.0669698222405954,0.0
0.4839,2.0665426741062203,0.0
0.484,2.066115702479339,0.0
0.4841,2.065688907250568,0.0
0.4842,2.0652622883106155,0.0
0.4843,2.0648358455502787,0.0
0.4844,2.0644095788604457,0.0
0.4845,2.063983488132095,0.0
0.4846,2.063557573256294,0.0
0.4847,2.0631318341242006,0.0
0.4848,2.0627062706270625,0.0
0.4849,2.062280882656218,0.0
0.485,2.061855670103093,0.0
0.4851,2.0614306328592042,0.0
0.4852,2.061005770816158,0.0
0.4853,2.06058108386565,0.0
0.4854,2.0601565718994643,0.0
0.4855,2.059732234809475,0.0
0.4856,2.0593080724876445,0.0
0.4857,2.0588840848260244,0.0
0.4858,2.058460271716756,0.0
0.4859,2.0580366330520685,0.0
0.486,2.05761316872428,0.0
0.4861,2.057189878625797,0.0
0.4862,2.0567667626491155,0.0
0.4863,2.056343820686819,0.0
0.4864,2.0559210526315788,0.0
0.4865,2.055498458376156,0.0
0.4866,2.055076037813399,0.0
0.4867,2.054653790836244,0.0
0.4868,2.0542317173377156,0.0
0.4869,2.0538098172109263,0.0
0.487,2.053388090349076,0.0
0.4871,2.0529665366454526,0.0
0.4872,2.052545155993432,0.0
0.4873,2.0521239482864764,0.0
0.4874,2.0517029134181373,0.0
0.4875,2.0512820512820515,0.0
0.4876,2.0508613617719442,0.0
0.4877,2.050440844781628,0.0
0.4878,2.050020500205002,0.0
0.4879,2.0496003279360524,0.0
0.488,2.0491803278688523,0.0
0.4881,2.048760499897562,0.0
0.4882,2.0483408439164275,0.0
0.4883,2.047921359819783,0.0
0.4884,2.0475020475020473,0.0
0.4885,2.0470829068577276,0.0
0.4886,2.046663937781416,0.0
0.4887,2.046245140167792,0.0
0.4888,2.0458265139116203,0.0
0.4889,2.045408058907752,0.0
0.489,2.044989775051125,0.0
0.4891,2.0445716622367613,0.0
0.4892,2.044153720359771,0.0
0.4893,2.0437359493153484,0.0
0.4894,2.043318348998774,0.0
0.4895,2.0429009193054135,0.0
0.4896,2.0424836601307192,0.0
0.4897,2.0420665713702264,0.0
0.4898,2.041649652919559,0.0
0.4899,2.0412329046744233,0.0
0.49,2.0408163265306123,0.0
0.4901,2.0403999183840034,0.0
0.4902,2.039983680130559,0.0
0.4903,2.039567611666327,0.0
0.4904,2.039151712887439,0.0
0.4905,2.038735983690112,0.0
0.4906,2.038320423970648,0.0
0.4907,2.037905033625433,0.0
0.4908,2.037489812550937,0.0
0.4909,2.0370747606437156,0.0
0.491,2.0366598778004072,0.0
0.4911,2.036245163917736,0.0
0.4912,2.035830618892508,0.0
0.4913,2.0354162426216162,0.0
0.4914,2.035002035002035,0.0
0.4915,2.034587995930824,0.0
0.4916,2.034174125305126,0.0
0.4917,2.033760423022168,0.0
0.4918,2.03334688897926,0.0
0.4919,2.0329335230737953,0.0
0.492,2.032520325203252,0.0
0.4921,2.03210729526519,0.0
0.4922,2.031694433157253,0.0
0.4923,2.031281738777168,0.0
0.4924,2.0308692120227456,0.0
0.4925,2.030456852791878,0.0
0.4926,2.0300446609825418,0.0
0.4927,2.029632636492795,0.0
0.4928,2.029220779220779,0.0
0.4929,2.028809089064719,0.0
0.493,2.028397565922921,0.0
0.4931,2.027986209693774,0.0
0.4932,2.02757502027575,0.0
0.4933,2.027163997567403,0.0
0.4934,2.026753141467369,0.0
0.4935,2.026342451874367,0.0
0.4936,2.025931928687196,0.0
0.4937,2.0255215718047395,0.0
0.4938,2.025111381125962,0.0
0.4939,2.024701356549909,0.0
0.494,2.0242914979757085,0.0
0.4941,2.0238818053025702,0.0
0.4942,2.023472278429786,0.0
0.4943,2.0230629172567265,0.0
0.4944,2.0226537216828477,0.0
0.4945,2.0222446916076846,0.0
0.4946,2.0218358269308534,0.0
0.4947,2.0214271275520517,0.0
0.4948,2.021018593371059,0.0
0.4949,2.020610224287735,0.0
0.495,2.0202020202020203,0.0
0.4951,2.0197939810139367,0.0
0.4952,2.0193861066235868,0.0
0.4953,2.0189783969311526,0.0
0.4954,2.0185708518368997,0.0
0.4955,2.0181634712411705,0.0
0.4956,2.017756255044391,0.0
0.4957,2.017349203147065,0.0
0.4958,2.016942315449778,0.0
0.4959,2.016535591853196,0.0
0.496,2.0161290322580645,0.0
0.4961,2.015722636565209,0.0
0.4962,2.0153164046755343,0.0
0.4963,2.014910336490026,0.0
0.4964,2.0145044319097503,0.0
0.4965,2.014098690835851,0.0
0.4966,2.0136931131695532,0.0
0.4967,2.01328769881216,0.0
0.4968,2.0128824476650564,0.0
0.4969,2.0124773596297043,0.0
0.497,2.0120724346076457,0.0
0.4971,2.011667672500503,0.0
0.4972,2.011263073209976,0.0
0.4973,2.0108586366378445,0.0
0.4974,2.010454362685967,0.0
0.4975,2.0100502512562812,0.0
0.4976,2.009646302250804,0.0
0.4977,2.00924251557163,0.0
0.4978,2.008838891120932,0.0
0.4979,2.008435428800964,0.0
0.498,2.0080321285140563,0.0
0.4981,2.007628990162618,0.0
0.4982,2.007226013649137,0.0
0.4983,2.006823198876179,0.0
0.4984,2.0064205457463884,0.0
0.4985,2.0060180541624875,0.0
0.4986,2.0056157240272765,0.0
0.4987,2.0052135552436336,0.0
0.4988,2.0048115477145148,0.0
0.4989,2.0044097013429543,0.0
0.499,2.004008016032064,0.0
0.4991,2.003606491685033,0.0
0.4992,2.003205128205128,0.0
0.4993,2.002803925495694,0.0
0.4994,2.002402883460152,0.0
0.4995,2.002002002002002,0.0
0.4996,2.00160128102482,0.0
0.4997,2.0012007204322595,0.0
0.4998,2.000800320128051,0.0
0.4999,2.000400080016003,0.0
0.5,2.0,0.0
0.5001,1.9996000799840032,0.0
0.5002,1.9992003198720512,0.0
0.5003,1.998800719568259,0.0
0.5004,1.9984012789768186,0.0
0.5005,1.9980019980019983,0.0
0.5006,1.997602876548142,0.0
0.5007,1.9972039145196723,0.0
0.5008,1.996805111821086,0.0
0.5009,1.9964064683569573,0.0
0.501,1.996007984031936,0.0
0.5011,1.9956096587507484,0.0
0.5012,1.9952114924181965,0.0
0.5013,1.9948134849391583,0.0
0.5014,1.994415636218588,0.0
0.5015,1.9940179461615157,0.0
0.5016,1.993620414673046,0.0
0.5017,1.9932230416583614,0.0
0.5018,1.9928258270227182,0.0
0.5019,1.9924287706714485,0.0
0.502,1.9920318725099602,0.0
0.5021,1.9916351324437362,0.0
0.5022,1.9912385503783354,0.0
0.5023,1.990842126219391,0.0
0.5024,1.9904458598726116,0.0
0.5025,1.9900497512437814,0.0
0.5026,1.9896538002387583,0.0
0.5027,1.989258006763477,0.0
0.5028,1.988862370723946,0.0
0.5029,1.9884668920262476,0.0
0.503,1.9880715705765408,0.0
0.5031,1.9876764062810575,0.0
0.5032,1.987281399046105,0.0
0.5033,1.986886548778065,0.0
0.5034,1.986491855383393,0.0
0.5035,1.98609731876862,0.0
0.5036,1.9857029388403493,0.0
0.5037,1.985308715505261,0.0
0.5038,1.984914648670107,0.0
0.5039,1.9845207382417145,0.0
0.504,1.9841269841269842,0.0
0.5041,1.9837333862328903,0.0
0.5042,1.9833399444664817,0.0
0.5043,1.98294665873488,0.0
0.5044,1.9825535289452816,0.0
0.5045,1.9821605550049557,0.0
0.5046,1.9817677368212443,0.0
0.5047,1.9813750743015652,0.0
0.5048,1.9809825673534072,0.0
0.5049,1.9805902158843334,0.0
0.505,1.9801980198019802,0.0
0.5051,1.9798059790140567,0.0
0.5052,1.9794140934283453,0.0
0.5053,1.9790223629527015,0.0
0.5054,1.9786307874950535,0.0
0.5055,1.9782393669634029,0.0
0.5056,1.9778481012658227,0.0
0.5057,1.9774569903104606,0.0
0.5058,1.9770660340055357,0.0
0.5059,1.9766752322593397,0.0
0.506,1.976284584980237,0.0
0.5061,1.9758940920766648,0.0
0.5062,1.9755037534571316,0.0
0.5063,1.9751135690302193,0.0
0.5064,1.9747235387045816,0.0
0.5065,1.974333662388944,0.0
0.5066,1.973943939992104,0.0
0.5067,1.9735543714229324,0.0
0.5068,1.9731649565903708,0.0
0.5069,1.9727756954034326,0.0
0.507,1.9723865877712032,0.0
0.5071,1.9719976336028398,0.0
0.5072,1.971608832807571,0.0
0.5073,1.9712201852946976,0.0
0.5074,1.970831690973591,0.0
0.5075,1.9704433497536948,0.0
0.5076,1.970055161544523,0.0
0.5077,1.9696671262556626,0.0
0.5078,1.9692792437967703,0.0
0.5079,1.9688915140775742,0.0
0.508,1.968503937007874,0.0
0.5081,1.96811651249754,0.0
0.5082,1.9677292404565132,0.0
0.5083,1.9673421207948063,0.0
0.5084,1.966955153422502,0.0
0.5085,1.9665683382497543,0.0
0.5086,1.966181675186787,0.0
0.5087,1.965795164143896,0.0
0.5088,1.9654088050314464,0.0
0.5089,1.965022597759874,0.0
0.509,1.9646365422396856,0.0
0.5091,1.9642506383814575,0.0
0.5092,1.9638648860958368,0.0
0.5093,1.9634792852935403,0.0
0.5094,1.9630938358853554,0.0
0.5095,1.9627085377821396,0.0
0.5096,1.9623233908948192,0.0
0.5097,1.9619383951343927,0.0
0.5098,1.9615535504119261,0.0
0.5099,1.9611688566385566,0.0
0.51,1.9607843137254901,0.0
0.5101,1.9603999215840031,0.0
0.5102,1.9600156801254411,0.0
0.5103,1.959631589261219,0.0
0.5104,1.9592476489028214,0.0
0.5105,1.9588638589618024,0.0
0.5106,1.9584802193497843,0.0
0.5107,1.9580967299784608,0.0
0.5108,1.9577133907595927,0.0
0.5109,1.9573302016050107,0.0
0.511,1.9569471624266144,0.0
0.5111,1.9565642731363726,0.0
0.5112,1.9561815336463224,0.0
0.5113,1.9557989438685703,0.0
0.5114,1.9554165037152915,0.0
0.5115,1.9550342130987295,0.0
0.5116,1.954652071931196,0.0
0.5117,1.9542700801250732,0.0
0.5118,1.9538882375928095,0.0
0.5119,1.953506544246923,0.0
0.512,1.953125,0.0
0.5121,1.9527436047646944,0.0
0.5122,1.952362358453729,0.0
0.5123,1.9519812609798948,0.0
0.5124,1.9516003122560501,0.0
0.5125,1.9512195121951221,0.0
0.5126,1.9508388607101055,0.0
0.5127,1.9504583577140626,0.0
0.5128,1.9500780031201246,0.0
0.5129,1.9496977968414895,0.0
0.513,1.949317738791423,0.0
0.5131,1.9489378288832586,0.0
0.5132,1.9485580670303975,0.0
0.5133,1.9481784531463082,0.0
0.5134,1.9477989871445267,0.0
0.5135,1.9474196689386565,0.0
0.5136,1.9470404984423677,0.0
0.5137,1.9466614755693983,0.0
0.5138,1.9462826002335538,0.0
0.5139,1.9459038723487059,0.0
0.514,1.9455252918287937,0.0
0.5141,1.9451468585878233,0.0
0.5142,1.9447685725398678,0.0
0.5143,1.9443904335990667,0.0
0.5144,1.944012441679627,0.0
0.5145,1.9436345966958213,0.0
0.5146,1.94325689856199,0.0
0.5147,1.9428793471925392,0.0
0.5148,1.9425019425019423,0.0
0.5149,1.9421246844047386,0.0
0.515,1.941747572815534,0.0
0.5151,1.9413706076490003,0.0
0.5152,1.9409937888198758,0.0
0.5153,1.9406171162429653,0.0
0.5154,1.9402405898331394,0.0
0.5155,1.939864209505335,0.0
0.5156,1.9394879751745542,0.0
0.5157,1.9391118867558657,0.0
0.5158,1.9387359441644048,0.0
0.5159,1.938360147315371,0.0
0.516,1.937984496124031,0.0
0.5161,1.937608990505716,0.0
0.5162,1.9372336303758233,0.0
0.5163,1.936858415649816,0.0
0.5164,1.9364833462432225,0.0
0.5165,1.9361084220716362,0.0
0.5166,1.9357336430507164,0.0
0.5167,1.9353590090961872,0.0
0.5168,1.934984520123839,0.0
0.5169,1.934610176049526,0.0
0.517,1.9342359767891681,0.0
0.5171,1.9338619222587508,0.0
0.5172,1.9334880123743232,0.0
0.5173,1.9331142470520009,0.0
0.5174,1.932740626207963,0.0
0.5175,1.9323671497584543,0.0
0.5176,1.9319938176197837,0.0
0.5177,1.9316206297083252,0.0
0.5178,1.9312475859405174,0.0
0.5179,1.9308746862328634,0.0
0.518,1.9305019305019304,0.0
0.5181,1.9301293186643504,0.0
0.5182,1.9297568506368197,0.0
0.5183,1.929384526336099,0.0
0.5184,1.9290123456790125,0.0
0.5185,1.9286403085824495,0.0
0.5186,1.928268414963363,0.0
0.5187,1.9278966647387699,0.0
0.5188,1.9275250578257517,0.0
0.5189,1.927153594141453,0.0
0.519,1.9267822736030829,0.0
0.5191,1.9264110961279137,0.0
0.5192,1.926040061633282,0.0
0.5193,1.9256691700365878,0.0
0.5194,1.9252984212552946,0.0
0.5195,1.9249278152069298,0.0
0.5196,1.9245573518090842,0.0
0.5197,1.924187030979411,0.0
0.5198,1.923816852635629,0.0
0.5199,1.9234468166955183,0.0
0.52,1.923076923076923,0.0
0.5201,1.9227071716977504,0.0
0.5202,1.9223375624759709,0.0
0.5203,1.9219680953296177,0.0
0.5204,1.9215987701767872,0.0
0.5205,1.921229586935639,0.0
0.5206,1.920860545524395,0.0
0.5207,1.9204916458613404,0.0
0.5208,1.920122887864823,0.0
0.5209,1.9197542714532538,0.0
0.521,1.9193857965451055,0.0
0.5211,1.9190174630589139,0.0
0.5212,1.918649270913277,0.0
0.5213,1.918281220026856,0.0
0.5214,1.9179133103183736,0.0
0.5215,1.9175455417066156,0.0
0.5216,1.9171779141104297,0.0
0.5217,1.9168104274487252,0.0
0.5218,1.9164430816404752,0.0
0.5219,1.9160758766047135,0.0
0.522,1.9157088122605364,0.0
0.5221,1.915341888527102,0.0
0.5222,1.9149751053236308,0.0
0.5223,1.9146084625694046,0.0
0.5224,1.9142419601837672,0.0
0.5225,1.9138755980861246,0.0
0.5226,1.9135093761959436,0.0
0.5227,1.9131432944327529,0.0
0.5228,1.9127773527161436,0.0
0.5229,1.9124115509657678,0.0
0.523,1.9120458891013383,0.0
0.5231,1.9116803670426303,0.0
0.5232,1.9113149847094801,0.0
0.5233,1.910949742021785,0.0
0.5234,1.9105846388995034,0.0
0.5235,1.9102196752626552,0.0
0.5236,1.9098548510313218,0.0
0.5237,1.9094901661256443,0.0
0.5238,1.9091256204658265,0.0
0.5239,1.908761213972132,0.0
0.524,1.9083969465648853,0.0
0.5241,1.9080328181644723,0.0
0.5242,1.9076688286913392,0.0
0.5243,1.9073049780659928,0.0
0.5244,1.9069412662090008,0.0
0.5245,1.9065776930409915,0.0
0.5246,1.9062142584826536,0.0
0.5247,1.9058509624547357,0.0
0.5248,1.9054878048780486,0.0
0.5249,1.9051247856734614,0.0
0.525,1.9047619047619047,0.0
0.5251,1.9043991620643685,0.0
0.5252,1.904036557501904,0.0
0.5253,1.9036740909956216,0.0
0.5254,1.9033117624666922,0.0
0.5255,1.9029495718363465,0.0
0.5256,1.9025875190258754,0.0
0.5257,1.9022256039566294,0.0
0.5258,1.901863826550019,0.0
0.5259,1.9015021867275146,0.0
0.526,1.9011406844106462,0.0
0.5261,1.9007793195210037,0.0
0.5262,1.9004180919802356,0.0
0.5263,1.9000570017100513,0.0
0.5264,1.899696048632219,0.0
0.5265,1.8993352326685662,0.0
0.5266,1.8989745537409801,0.0
0.5267,1.898614011771407,0.0
0.5268,1.8982536066818525,0.0
0.5269,1.8978933383943821,0.0
0.527,1.8975332068311195,0.0
0.5271,1.8971732119142477,0.0
0.5272,1.896813353566009,0.0
0.5273,1.8964536317087048,0.0
0.5274,1.896094046264695,0.0
0.5275,1.8957345971563981,0.0
0.5276,1.8953752843062928,0.0
0.5277,1.8950161076369152,0.0
0.5278,1.89465706707086,0.0
0.5279,1.8942981625307822,0.0
0.528,1.8939393939393938,0.0
0.5281,1.893580761219466,0.0
0.5282,1.8932222642938281,0.0
0.5283,1.8928639030853682,0.0
0.5284,1.8925056775170326,0.0
0.5285,1.892147587511826,0.0
0.5286,1.8917896329928114,0.0
0.5287,1.8914318138831097,0.0
0.5288,1.8910741301059,0.0
0.5289,1.8907165815844205,0.0
0.529,1.8903591682419658,0.0
0.5291,1.89000189000189,0.0
0.5292,1.8896447467876039,0.0
0.5293,1.889287738522577,0.0
0.5294,1.8889308651303363,0.0
0.5295,1.8885741265344667,0.0
0.5296,1.8882175226586104,0.0
0.5297,1.887861053426468,0.0
0.5298,1.8875047187617968,0.0
0.5299,1.8871485185884127,0.0
0.53,1.8867924528301885,0.0
0.5301,1.8864365214110546,0.0
0.5302,1.8860807242549982,0.0
0.5303,1.8857250612860645,0.0
0.5304,1.885369532428356,0.0
0.5305,1.885014137606032,0.0
0.5306,1.8846588767433097,0.0
0.5307,1.8843037497644621,0.0
0.5308,1.8839487565938204,0.0
0.5309,1.883593897155773,0.0
0.531,1.8832391713747645,0.0
0.5311,1.8828845791752964,0.0
0.5312,1.8825301204819276,0.0
0.5313,1.8821757952192735,0.0
0.5314,1.881821603312006,0.0
0.5315,1.8814675446848543,0.0
0.5316,1.8811136192626037,0.0
0.5317,1.880759826970096,0.0
0.5318,1.88040616773223,0.0
0.5319,1.8800526414739611,0.0
0.532,1.8796992481203008,0.0
0.5321,1.8793459875963163,0.0
0.5322,1.8789928598271326,0.0
0.5323,1.8786398647379297,0.0
0.5324,1.8782870022539444,0.0
0.5325,1.8779342723004695,0.0
0.5326,1.877581674802854,0.0
0.5327,1.8772292096865029,0.0
0.5328,1.8768768768768767,0.0
0.5329,1.8765246762994932,0.0
0.533,1.8761726078799248,0.0
0.5331,1.8758206715438004,0.0
0.5332,1.8754688672168043,0.0
0.5333,1.8751171948246765,0.0
0.5334,1.8747656542932134,0.0
0.5335,1.8744142455482662,0.0
0.5336,1.8740629685157422,0.0
0.5337,1.8737118231216041,0.0
0.5338,1.8733608092918694,0.0
0.5339,1.8730099269526128,0.0
0.534,1.8726591760299625,0.0
0.5341,1.872308556450103,0.0
0.5342,1.8719580681392736,0.0
0.5343,1.8716077110237694,0.0
0.5344,1.8712574850299402,0.0
0.5345,1.8709073900841908,0.0
0.5346,1.8705574261129818,0.0
0.5347,1.870207593042828,0.0
0.5348,1.869857890800299,0.0
0.5349,1.8695083193120208,0.0
0.535,1.8691588785046729,0.0
0.5351,1.8688095683049897,0.0
0.5352,1.8684603886397608,0.0
0.5353,1.8681113394358304,0.0
0.5354,1.8677624206200971,0.0
0.5355,1.8674136321195145,0.0
0.5356,1.8670649738610905,0.0
0.5357,1.8667164457718874,0.0
0.5358,1.8663680477790219,0.0
0.5359,1.8660197798096658,0.0
0.536,1.8656716417910446,0.0
0.5361,1.8653236336504382,0.0
0.5362,1.864975755315181,0.0
0.5363,1.8646280067126608,0.0
0.5364,1.8642803877703207,0.0
0.5365,1.8639328984156571,0.0
0.5366,1.8635855385762208,0.0
0.5367,1.8632383081796162,0.0
0.5368,1.862891207153502,0.0
0.5369,1.8625442354255912,0.0
0.537,1.8621973929236497,0.0
0.5371,1.8618506795754979,0.0
0.5372,1.8615040953090096,0.0
0.5373,1.8611576400521124,0.0
0.5374,1.8608113137327875,0.0
0.5375,1.8604651162790697,0.0
0.5376,1.8601190476190477,0.0
0.5377,1.859773107680863,0.0
0.5378,1.8594272963927112,0.0
0.5379,1.8590816136828405,0.0
0.538,1.858736059479554,0.0
0.5381,1.858390633711206,0.0
0.5382,1.858045336306206,0.0
0.5383,1.8577001671930151,0.0
0.5384,1.8573551263001487,0.0
0.5385,1.8570102135561746,0.0
0.5386,1.8566654288897142,0.0
0.5387,1.8563207722294415,0.0
0.5388,1.8559762435040834,0.0
0.5389,1.8556318426424196,0.0
0.539,1.8552875695732838,0.0
0.5391,1.8549434242255611,0.0
0.5392,1.8545994065281899,0.0
0.5393,1.8542555164101613,0.0
0.5394,1.8539117538005192,0.0
0.5395,1.8535681186283597,0.0
