stochastic_year,annual_ground_loss,annual_insured_loss
1545,0.0,0.0
1546,0.0,0.0
1547,8809290.136313377,5709577.914193097
1548,0.0,0.0
1549,4306740880.708802,4247787152.695179
1550,0.0018450764767217174,0.0
1551,0.0,0.0
1552,0.0,0.0
1553,0.0,0.0
1554,848441.9682522655,250051.9222270454
1555,0.0,0.0
1556,0.0,0.0
1557,0.0,0.0
1558,0.0,0.0
1559,0.0,0.0
1560,3.19518602922292e-11,0.0
1561,0.0,0.0
1562,4187.190408510142,0.0
1563,0.0,0.0
1564,0.0,0.0
1565,0.0,0.0
1566,2.236139679717855,0.0
1567,0.0,0.0
1568,0.0,0.0
1569,0.0001711751540800788,0.0
1570,1388424489.2519274,1357514227.127368
1571,5090.545895402492,0.0
1572,1468257.745728106,296254.53558335133
1573,0.0,0.0
1574,164920.28863493525,20154.969691093203
1575,0.0,0.0
1576,0.0,0.0
1577,85077.25126027776,11305.856015196736
1578,1693974.7299630868,709193.65046267
1579,24.08753643310625,0.0
1580,0.0,0.0
1581,0.0,0.0
1582,1190.9641747199555,0.0
1583,0.0,0.0
1584,0.0,0.0
1585,1113.4987869858085,0.0
1586,4.907834042198382e-05,0.0
1587,0.1026746159695694,0.0
1588,0.0,0.0
1589,0.0,0.0
1590,0.0,0.0
1591,0.0,0.0
1592,402.96455584741295,0.0
1593,0.0,0.0
1594,0.0,0.0
1595,0.0,0.0
1596,0.0,0.0
1597,0.0,0.0
1598,0.0,0.0
1599,0.0,0.0
1600,0.0,0.0
1601,5.9206571570400985,0.0
1602,0.0,0.0
1603,31408.757030715333,3211.69173126626
1604,0.0,0.0
1605,152.30490338030748,0.0
1606,0.0,0.0
1607,0.0,0.0
1608,0.00016754169196397654,0.0
1609,0.0,0.0
1610,13812235.149430033,9500167.184753956
1611,0.0,0.0
1612,0.0,0.0
1613,0.0,0.0
1614,0.0,0.0
1615,0.0,0.0
1616,0.0,0.0
1617,2031.3987544338008,0.0
1618,0.0,0.0
1619,0.0,0.0
1620,0.0,0.0
1621,0.0,0.0
1622,0.0,0.0
1623,337.8646475655985,0.0
1624,491363.8045439804,13980.293812640293
1625,0.0,0.0
1626,1.1694487114330783e-05,0.0
1627,0.0,0.0
1628,0.0,0.0
1629,0.0,0.0
1630,1.0246018174741327,0.0
1631,0.0,0.0
1632,3.805046843947991e-05,0.0
1633,0.0,0.0
1634,0.0,0.0
1635,0.0,0.0
1636,867289166.3059988,841375234.7827343
1637,242.18249308100127,0.0
1638,146.73035178865754,0.0
1639,0.0,0.0
1640,0.0,0.0
1641,0.0,0.0
1642,0.0,0.0
1643,0.2401372182967592,0.0
1644,0.0,0.0
1645,0.0,0.0
1646,0.0,0.0
1647,0.0,0.0
1648,0.0,0.0
1649,116525698.36311604,103152434.61648785
1650,0.0,0.0
1651,0.0,0.0
1652,5.912875588679387,0.0
1653,0.0,0.0
1654,408935776.9759403,389123194.3650539
1655,0.8468991727837215,0.0
1656,13198710.134153152,8692194.415834868
1657,139173349.16196555,125153257.16915873
1658,0.0,0.0
1659,0.0,0.0
1660,56195699.68116502,43084428.34463533
1661,0.056053206489451356,0.0
1662,0.0,0.0
1663,299.0040550453184,0.0
1664,0.01194231685511245,0.0
1665,302713290.50143576,284454083.7278333
1666,0.0,0.0
1667,0.0,0.0
1668,4.932440659638069,0.0
1669,0.0,0.0
1670,0.0,0.0
1671,5963657.676866521,3398634.2937127943
1672,0.0,0.0
1673,45019.61270039083,355.0677144841984
1674,0.0,0.0
1675,0.011850150526512011,0.0
1676,0.0,0.0
1677,0.0,0.0
1678,0.00032176347286198826,0.0
1679,0.0,0.0
1680,0.11410015536737,0.0
1681,0.0,0.0
1682,0.0,0.0
1683,42949959.08931552,34143874.3856813
1684,0.00013882865272225216,0.0
1685,0.0,0.0
1686,29863078.54122305,22588216.973447964
1687,0.0,0.0
1688,0.0,0.0
1689,0.0,0.0
1690,0.0,0.0
1691,123449.59733101277,0.0
1692,0.0,0.0
1693,2701.8159016960303,0.0
1694,0.0,0.0
1695,0.0,0.0
1696,0.0,0.0
1697,0.0,0.0
1698,0.0,0.0
1699,2.8825212227029264,0.0
1700,18914.47570858572,0.0
1701,0.0,0.0
1702,0.0,0.0
1703,0.0,0.0
1704,14118824.09719011,9538394.028956767
1705,0.0,0.0
1706,0.0,0.0
1707,0.0,0.0
1708,0.0,0.0
1709,0.0,0.0
1710,0.0,0.0
1711,108.56218772090911,0.0
1712,0.0,0.0
1713,0.010093245384056631,0.0
1714,0.0,0.0
1715,0.0,0.0
1716,0.0,0.0
1717,3.8157459433939094,0.0
1718,0.0,0.0
1719,0.0,0.0
1720,0.0,0.0
1721,49857507.64854053,39901582.36217841
1722,0.056049651057051245,0.0
1723,0.0,0.0
1724,26553930.9159085,19306756.62090107
1725,19.73465925112369,0.0
1726,0.0,0.0
1727,51.66513723713615,0.0
1728,0.0,0.0
1729,0.0,0.0
1730,289597910.16467667,267801666.83188814
1731,0.0,0.0
1732,370702590.6068542,350740899.4706242
1733,0.020520764230852202,0.0
1734,4580191.095791705,1882345.2919238203
1735,17.63580872165806,0.0
1736,0.0002613132250867371,0.0
1737,0.02381167990646597,0.0
1738,0.0,0.0
1739,5.878159033906097,0.0
1740,404.817943069787,0.0
1741,2456179.0948669235,1111711.3872038836
1742,164.76441349855867,0.0
1743,0.0,0.0
1744,0.0,0.0
1745,0.0,0.0
1746,13411541.170145536,8969721.921258094
1747,0.0,0.0
1748,66.58889602546871,0.0
1749,4236873.006290721,924415.801205216
1750,29690192.68246145,22455378.943570342
1751,0.0,0.0
1752,0.0,0.0
1753,0.0,0.0
1754,376283.48330600676,75425.09460592963
1755,0.0,0.0
1756,0.0,0.0
1757,0.000979198340885988,0.0
1758,0.0,0.0
1759,107.51283915514146,0.0
1760,11898866.169459455,7954670.18849214
1761,18278066.646476507,12755532.71046304
1762,0.0,0.0
1763,0.38767737007061603,0.0
1764,0.0,0.0
1765,0.0,0.0
1766,107849865.75742458,94206732.16684991
1767,0.0,0.0
1768,0.0,0.0
1769,0.0,0.0
1770,0.0,0.0
1771,0.0,0.0
1772,7794340.345092225,4314768.530957594
1773,0.8650450127246273,0.0
1774,0.47547130695880924,0.0
1775,0.0,0.0
1776,470231.6442643011,99144.02904548019
1777,0.0,0.0
1778,0.0,0.0
1779,22638.301684286183,0.0
